Date,Time,EthSourceHwAddress,Eth.DestinationHwAddress,IPSourceAddress,TCPSourcePort,IPDestinationAddress,TCPDestinationPort,IPTotalLength,TCPSyn,TCPFin,TCPAck,TCPWindowSize,TCPAcknowledgmentNumber,TCPSequenceNumber,IPTimeToLive
2019-07-04,05-34-57-911,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706528641,407585883,128
2019-07-04,05-34-57-911,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407585883,1706528641,128
2019-07-04,05-34-57-911,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,236,False,False,True,64240,407585883,1706530101,128
2019-07-04,05-34-57-911,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706530297,407585883,128
2019-07-04,05-34-57-912,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407585883,1706530297,128
2019-07-04,05-34-57-912,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407585883,1706531757,128
2019-07-04,05-34-57-912,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706533217,407585883,128
2019-07-04,05-34-57-912,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407585883,1706533217,128
2019-07-04,05-34-57-912,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,622,False,False,True,64240,407585883,1706534677,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706535259,407585883,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,91,False,False,True,64045,296554944,445212423,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,40,False,False,True,64240,445212474,296554944,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,78,False,False,True,64240,1706535259,407585883,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,733,False,False,True,64045,296554944,445212474,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,40,False,False,True,64240,407585921,1706535259,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,40,False,False,True,64240,445213167,296554944,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,52,True,False,False,8192,0,2953805752,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,44,True,False,True,64240,2953805753,510988580,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,64240,510988581,2953805753,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,144,False,False,True,64240,510988581,2953805753,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953805857,510988581,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296554944,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296556404,128
2019-07-04,05-34-58-010,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296557864,445213167,128
2019-07-04,05-34-58-010,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296557864,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296559324,128
2019-07-04,05-34-58-011,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296560784,445213167,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1144,False,False,True,64240,445213167,296560784,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296561888,128
2019-07-04,05-34-58-011,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296563348,445213167,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296563348,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296564808,128
2019-07-04,05-34-58-011,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296566268,445213167,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296566268,128
2019-07-04,05-34-58-011,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,756,False,False,True,64240,445213167,296567728,128
2019-07-04,05-34-58-011,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296568444,445213167,128
2019-07-04,05-34-58-022,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296568444,128
2019-07-04,05-34-58-022,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296569904,128
2019-07-04,05-34-58-022,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296571364,445213167,128
2019-07-04,05-34-58-022,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296571364,128
2019-07-04,05-34-58-022,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296572824,128
2019-07-04,05-34-58-022,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296574284,445213167,128
2019-07-04,05-34-58-022,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1144,False,False,True,64240,445213167,296574284,128
2019-07-04,05-34-58-023,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,79,False,False,True,64240,2953805857,510988581,128
2019-07-04,05-34-58-023,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296575388,128
2019-07-04,05-34-58-023,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296576848,445213167,128
2019-07-04,05-34-58-023,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296576848,128
2019-07-04,05-34-58-023,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296578308,128
2019-07-04,05-34-58-023,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296579768,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296579768,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296581228,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296582688,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296582688,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296584148,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296585608,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296585608,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296587068,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296588528,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,788,False,False,True,64240,445213167,296588528,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296589276,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296590736,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296590736,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296592196,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296593656,445213167,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296593656,128
2019-07-04,05-34-58-024,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,368,False,False,True,64240,445213167,296595116,128
2019-07-04,05-34-58-024,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296595444,445213167,128
2019-07-04,05-34-58-034,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,557,False,False,True,64201,510988620,2953805857,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953806374,510988620,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296595444,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296596904,128
2019-07-04,05-34-58-034,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296598364,445213167,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296598364,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296599824,128
2019-07-04,05-34-58-034,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296601284,445213167,128
2019-07-04,05-34-58-034,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1144,False,False,True,64240,445213167,296601284,128
2019-07-04,05-34-58-035,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296602388,128
2019-07-04,05-34-58-035,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296603848,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296603848,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296605308,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296606768,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296606768,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296608228,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296609688,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296609688,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296611148,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296612608,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296612608,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296614068,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296615528,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,206,False,False,True,64240,445213167,296615528,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296615694,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296617154,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296617154,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296618614,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296620074,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296620074,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296621534,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296622994,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296622994,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296624454,128
2019-07-04,05-34-58-036,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296625914,445213167,128
2019-07-04,05-34-58-036,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,236,False,False,True,64240,445213167,296625914,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296626110,128
2019-07-04,05-34-58-037,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296627570,445213167,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296627570,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296629030,128
2019-07-04,05-34-58-037,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296630490,445213167,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296630490,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296631950,128
2019-07-04,05-34-58-037,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296633410,445213167,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296633410,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296634870,128
2019-07-04,05-34-58-037,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296636330,445213167,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296636330,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296637790,128
2019-07-04,05-34-58-037,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296639250,445213167,128
2019-07-04,05-34-58-037,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,788,False,False,True,64240,445213167,296639250,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,190,False,False,True,64240,2953806374,510988620,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296639998,128
2019-07-04,05-34-58-038,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296641458,445213167,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296641458,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296642918,128
2019-07-04,05-34-58-038,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296644378,445213167,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1500,False,False,True,64240,445213167,296644378,128
2019-07-04,05-34-58-038,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37675,1246,False,False,True,64240,445213167,296645838,128
2019-07-04,05-34-58-038,50E549D02BD2,000C2916D761,192.168.137.10,37675,10.0.0.1,3128,40,False,False,True,64240,296647044,445213167,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,91,False,False,True,64051,510988770,2953806374,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953806425,510988770,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,133,False,False,True,64051,510988770,2953806425,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953806518,510988770,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,834,False,False,True,64051,510988770,2953806518,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953807312,510988770,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,108,False,False,True,64240,2953807312,510988770,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,78,False,False,True,63983,510988838,2953807312,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953807350,510988838,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,120,False,False,True,64240,2953807350,510988838,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,266,False,False,True,64240,2953807350,510988918,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,63677,510989144,2953807350,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,122,False,False,True,63677,510989144,2953807350,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,1500,False,False,True,63677,510989144,2953807432,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,988,False,False,True,63677,510989144,2953808892,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953807432,510989144,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953808892,510989144,128
2019-07-04,05-34-58-128,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953809840,510989144,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,120,False,False,True,63677,510989144,2953809840,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,1500,False,False,True,63677,510989144,2953809920,128
2019-07-04,05-34-58-128,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,1366,False,False,True,63677,510989144,2953811380,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953809920,510989144,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953811380,510989144,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,141,False,False,True,64240,1706535259,407585921,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953812706,510989144,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,40,False,False,True,64240,407586022,1706535259,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,173,False,False,True,64240,1706535259,407586022,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,40,False,False,True,64240,407586155,1706535259,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1438,False,False,True,64240,407586155,1706535259,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,82,False,False,True,64240,2953812706,510989144,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,137,False,False,True,64240,2953812706,510989186,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,63538,510989283,2953812706,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,82,False,False,True,64240,2953812706,510989283,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,82,False,False,True,64240,2953812706,510989325,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,63454,510989367,2953812706,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,137,False,False,True,64240,2953812706,510989367,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,137,False,False,True,64240,2953812706,510989464,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,63260,510989561,2953812706,128
2019-07-04,05-34-58-234,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1438,False,False,True,64240,407586155,1706535259,128
2019-07-04,05-34-58-234,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,62842,1706536657,407586155,128
2019-07-04,05-34-58-368,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1438,False,False,True,64240,407586155,1706536657,128
2019-07-04,05-34-58-368,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706538055,128
2019-07-04,05-34-58-368,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706539515,407586155,128
2019-07-04,05-34-58-368,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706539515,128
2019-07-04,05-34-58-368,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706540975,128
2019-07-04,05-34-58-368,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706542435,407586155,128
2019-07-04,05-34-58-368,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1252,False,False,True,64240,407586155,1706542435,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706543647,128
2019-07-04,05-34-58-376,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706545107,407586155,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706545107,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706546567,128
2019-07-04,05-34-58-376,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706548027,407586155,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706548027,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706549487,128
2019-07-04,05-34-58-376,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706550947,407586155,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706550947,128
2019-07-04,05-34-58-376,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37678,1500,False,False,True,64240,407586155,1706552407,128
2019-07-04,05-34-58-376,50E549D02BD2,000C2916D761,192.168.137.10,37678,10.0.0.1,3128,40,False,False,True,64240,1706553867,407586155,128
